id_profile,placa_carro,data_aquisicao,id_carro
828693,NNS-0204, 1981-04-01,46789
143938,OKZ-1074, 1990-05-15,3156
389223,FLN-9655, 2018-08-29,82675
682378,JQL-7865, 1993-06-21,92528
985305,MYZ-3421, 1971-02-11,10969
37346,LOA-0757, 1998-04-03,95857
223386,AZG-7217, 2002-07-21,73768
71793,YAA-2203, 1986-06-30,32028
799493,QXX-0117, 1996-09-09,81677
824991,SGM-6861, 2013-03-05,46253
183575,JXK-3767, 2006-07-21,281
42377,SJI-0063, 2004-09-16,87322
237608,OCQ-6048, 2012-09-11,19766
505971,XBR-7908, 2017-03-13,47922
165329,QII-3419, 1978-02-04,84604
741857,EPZ-5980, 1988-03-13,65520
777608,XVU-3464, 1983-09-29,81640
587191,MOR-3283, 1980-05-05,87336
296830,LKP-7187, 1979-10-20,80350
231268,KRM-0692, 2010-08-06,27268
857595,MVH-9254, 1974-06-10,25952
125859,OKD-4340, 2006-12-18,79096
470311,PGD-0826, 2003-03-18,16539
397389,WXD-8771, 1977-11-16,74740
441961,JZH-3244, 2015-01-28,3750
947070,AHO-6136, 2009-06-25,50403
944981,UXJ-1716, 2016-01-11,62554
448075,FOO-3254, 1990-12-15,2030
450289,SBD-0025, 2001-02-25,38606
991274,MXM-9258, 2020-08-17,39922
719142,XPO-5803, 1970-06-20,78762
560603,ZPF-0944, 2010-07-14,40226
124358,EHF-3384, 1974-10-28,34586
684306,VPE-0332, 2014-07-08,3953
941537,XQI-2442, 2004-01-01,81012
692558,UXY-0705, 1978-01-26,53095
773093,VBU-9936, 2002-08-02,46068
112159,KWS-7260, 1984-07-13,58678
396937,IRT-2846, 1983-06-14,12350
900009,DJY-3453, 2019-01-18,94625
556043,RIA-7942, 1977-09-07,91330
182248,GIN-5481, 1994-07-28,2743
996328,QDF-1233, 2006-12-09,60243
92940,FXY-8059, 1994-06-28,75060
691249,TLZ-8489, 2010-02-01,91437
621624,XFT-9075, 1976-02-05,75372
657712,PSB-9901, 1983-08-21,78998
603312,FEG-3300, 2006-10-29,19583
75696,MYK-7703, 1972-11-14,45660
980612,XSM-6257, 2009-05-25,78074
542616,CKZ-7641, 2013-04-15,6367
456760,GXB-5053, 1993-05-01,49187
147113,YWO-8071, 1978-12-21,84231
803064,PSG-3017, 1983-10-29,13873
814020,QAD-1075, 1990-10-25,61036
504725,MNN-3180, 1977-06-04,39562
326488,SRY-1980, 2008-11-04,30932
31655,BJN-5633, 2010-04-07,23615
965146,XLQ-2330, 2017-03-31,53310
355128,KIP-3943, 2015-01-03,28356
523603,AWA-3052, 2008-02-07,23853
10330,PGD-1782, 1994-04-12,35614
404938,WQG-9373, 2019-04-08,50696
71289,YNX-2591, 2022-04-13,16905
106738,KJI-3095, 1970-03-29,48796
550224,UAV-5336, 2017-05-14,75909
146273,RAV-6333, 1988-01-22,73018
123147,MBW-8834, 2019-04-15,32997
704470,ZMK-5943, 1981-09-02,20942
602467,SLB-0779, 1996-07-07,1495
159404,OXV-8129, 2008-02-17,79571
356355,EYW-3019, 2011-07-11,67441
593173,MOW-2537, 1976-02-04,35650
240343,BZN-0860, 1984-11-13,36077
896242,FUD-6680, 1978-03-22,48654
580812,JLV-9222, 2012-09-17,70667
401608,PYE-7277, 1974-06-17,10189
20255,PLX-6871, 1992-06-21,50712
294450,PMS-2834, 1987-07-10,1018
143921,FPO-8375, 2012-11-28,43085
735455,DNK-2109, 1995-06-30,88284
812623,TWD-3580, 2010-10-13,72572
16148,FRL-2754, 2021-09-28,81846
616451,PNN-8418, 1982-08-10,62242
546042,JLG-7042, 1982-12-23,93142
943848,SVO-8169, 2006-03-03,33170
969780,SSZ-9449, 1996-01-12,1912
433881,CTK-9058, 1988-10-22,32003
329221,EZP-4965, 2019-12-10,19169
104222,NLB-7495, 1989-01-28,69351
866053,PST-9781, 2012-05-26,36525
164651,CQB-7795, 2006-10-13,20057
24418,QYV-1128, 1995-01-23,2624
691539,KHB-4538, 2017-04-03,41441
533847,EUA-9684, 1971-10-24,97513
718064,OKV-6960, 1986-11-03,78354
678008,BPD-4678, 1988-12-15,921
612899,UFQ-7248, 1990-12-07,43792
93138,DNX-7591, 1971-06-28,90940
747172,COV-3757, 1991-07-03,5616
976210,QTF-4319, 1994-06-16,25225
927346,APY-3154, 2010-07-12,45321
102219,LTO-1029, 2003-03-23,30843
186189,QRR-6439, 1977-05-06,39485
917837,JGV-0185, 1975-02-07,61715
39571,DRL-7897, 2017-04-13,42397
544956,OYA-7814, 1973-11-20,29725
173043,XRX-9729, 1989-09-21,94605
227956,GWF-7999, 1991-03-26,53837
690707,JSL-9797, 1975-12-13,45261
880332,LLL-8684, 2008-01-27,86375
724379,ISV-5498, 2004-03-11,4055
920556,ZFT-1158, 2000-09-07,47673
775590,SWF-5768, 2009-03-17,54530
80059,PZY-9195, 1996-06-28,29327
823005,WRB-4866, 1980-06-10,45686
34697,QUI-5327, 1980-08-01,59444
512785,NUX-9414, 2003-06-18,17268
354186,ERS-1616, 1974-08-22,69163
4285,IKK-7691, 2010-10-04,90378
661186,ZBL-2413, 1982-10-04,7782
922716,SED-2364, 1978-12-17,18212
185102,LLB-3620, 2009-08-13,61766
211453,MIN-4420, 1992-02-28,32687
415258,NDY-4952, 2017-07-07,35790
203325,KFX-2352, 2004-02-21,9610
684310,BOS-2541, 1979-11-11,69481
360321,BJI-7318, 2003-06-27,90037
753688,AZZ-9031, 1995-02-14,50518
551526,HZY-9040, 2001-09-22,75620
895305,VND-2925, 2013-07-07,94285
158587,YQS-3442, 2002-09-20,39046
259795,CRH-2392, 2005-04-30,49113
207570,LAV-3868, 1994-06-22,1955
881378,SQG-7245, 2009-11-12,62202
922060,TTV-3212, 2005-08-10,43880
801415,NLB-1440, 1981-02-02,60883
204169,INX-9057, 2017-08-15,2977
899915,QPJ-9513, 1994-12-23,44707
27130,BPW-5567, 1983-06-03,29603
659542,HOO-3999, 2018-05-29,74198
801362,VRE-3470, 1979-06-13,24639
871147,QKP-2496, 2009-10-20,45532
577398,SFL-8399, 2014-08-25,63885
553488,RPL-4359, 1987-12-02,98720
678266,ISG-3623, 1984-02-03,25734
361876,QDO-6601, 1987-03-16,39946
852192,SLR-2894, 2016-07-16,77525
78029,LPR-8059, 2019-06-25,34080
293005,PLN-8010, 2000-06-28,27288
910557,MBT-0537, 2019-05-20,43329
262772,NSF-3579, 1973-11-27,99349
229926,QKL-3900, 2022-05-14,84415
234269,WQT-6682, 1999-12-24,74560
809592,FDY-3257, 1986-12-06,71694
165452,ILO-7886, 1973-11-04,87474
260286,FNK-2783, 1977-01-12,29290
852974,HND-6586, 2002-12-10,11713
190257,PIK-1464, 1990-05-02,18766
480118,BOX-7188, 1984-06-23,36666
362561,YOL-1040, 1994-03-28,18997
832110,UTS-9403, 2019-07-03,9215
48021,BEQ-8749, 1980-09-29,53233
983552,CZI-2492, 2011-11-09,61621
612727,TJM-5448, 2009-10-27,40019
952316,CCR-2957, 1989-05-15,50420
910094,RPK-5837, 1990-07-04,44026
269704,EGO-2727, 1987-02-15,23301
819212,PJW-9421, 1989-06-10,66913
11325,RWP-4042, 1981-05-19,63610
794626,DWZ-4317, 1987-07-25,88662
813635,RDA-3459, 2005-03-26,14895
316685,IKT-0311, 2000-10-13,73778
48882,IGF-0405, 2010-02-20,98678
113716,HPX-3722, 1980-06-22,46410
164766,JNF-5018, 2015-05-09,32406
550496,KJS-6472, 2001-11-30,72846
902411,PZD-3965, 1971-10-12,33486
786904,BBO-9806, 2010-05-09,39034
740705,VDA-6080, 2021-09-24,44053
942695,MLQ-3495, 2001-06-21,74666
395070,BRU-2635, 1999-01-22,58289
507241,YED-3010, 2018-09-24,89368
556841,OEE-6796, 1975-04-20,91298
955028,AHR-0023, 1997-05-02,39503
709894,QVX-6093, 2005-08-21,99906
605059,XCG-6420, 1987-09-19,79995
276803,AYX-0816, 1988-08-22,57197
434946,YFA-4173, 2016-09-24,13981
695896,QDC-0372, 2006-06-02,20530
699495,EYB-0145, 2003-12-16,3470
632351,IEM-6948, 1985-05-07,9266
336542,DDE-5013, 2019-05-04,87823
714924,FNN-4285, 1985-06-27,12005
854477,TUZ-1391, 2009-08-23,81899
806301,ZLU-4905, 2012-02-25,57844
142400,RTL-3949, 2015-03-03,72088
589091,OBI-0788, 2008-03-22,10885
216425,TZW-4786, 1982-09-05,75683
404117,RCO-7748, 2014-06-16,23441
965314,NMB-8631, 1986-01-22,72501
356790,NRX-5533, 2019-01-05,90462
241234,GQZ-2355, 2001-07-23,93517
482485,PUL-8065, 1987-04-09,47960
851994,PEZ-6311, 2008-01-19,62645
456832,GHR-9830, 2012-09-28,81867
200896,XGL-6624, 1971-11-14,51138
338440,UJZ-5936, 1993-01-01,70329
63784,KHD-6499, 1994-04-20,43717
209368,SWC-2952, 1976-09-08,90037
887398,SZQ-0453, 2003-02-11,25457
288796,JBV-4957, 2010-12-09,51735
816015,XLW-7850, 2019-02-09,69274
771070,DDZ-3949, 2022-05-24,98947
596578,OOT-1193, 2000-11-08,66772
329224,CRV-6315, 2003-05-13,192
860070,RFD-0326, 2016-05-07,95211
210746,UTA-4669, 2022-04-11,32101
475064,YTZ-5910, 1982-03-31,82638
996437,SBF-9966, 1994-10-02,53701
433346,FNS-3150, 2004-03-14,96468
66205,OJY-5544, 2009-07-13,55131
398068,QLM-8480, 2022-06-03,49469
577973,RPK-6005, 2008-09-14,63568
125044,DSU-0857, 2006-12-08,61701
796162,LTS-1381, 2004-02-20,90446
570836,SQI-7749, 2004-04-01,12665
623228,CPE-4728, 1991-04-23,28821
416417,XJK-7777, 2010-08-21,52535
882572,WSN-4571, 2000-05-15,28385
670863,VTM-7046, 1971-06-11,47773
826771,NXZ-3900, 2009-04-06,40549
766482,YOP-4307, 1976-06-20,3278
331087,OAG-0570, 1978-07-07,21359
569189,ROS-2626, 2003-10-08,14709
793905,GBA-3957, 1984-03-21,70868
941639,XKS-3797, 2019-08-26,53314
365121,FPB-8616, 1978-03-18,37189
118279,SDP-2766, 1991-12-27,12848
573405,MMJ-3111, 2000-11-17,7695
513562,RUT-8979, 1981-12-05,46387
133653,MSB-9553, 1989-08-08,89017
770094,MMW-1952, 2020-10-25,4693
595018,WUU-4704, 2022-06-10,10721
913550,SZX-1598, 1979-06-24,81898
792264,JRL-1196, 1991-12-29,40576
164256,OHG-2112, 2002-07-23,24641
977269,RYF-1606, 1979-02-01,63106
993805,GXY-6493, 1998-03-10,77804
951301,JSP-4168, 1978-05-08,32142
343485,JYC-5994, 2015-02-05,38855
916145,QWQ-2101, 2015-01-10,2400
534793,AGM-5954, 1996-10-14,62506
736797,RYV-5281, 2012-11-22,94467
747380,KVV-4352, 2017-04-04,50932
966545,EWO-0426, 2011-06-09,92586
936090,ZSM-8538, 1986-09-18,38437
418396,IFG-3198, 1996-12-12,86829
447241,PFZ-2420, 1974-07-27,73064
539744,YOZ-1815, 2001-07-17,58362
577090,GFB-7678, 2020-01-12,9085
267186,GIT-7224, 2009-06-09,17077
342113,UHJ-5072, 2018-06-15,82659
325409,JLT-6429, 1996-10-12,26745
254160,DGX-6352, 2005-04-09,96766
401162,ICZ-8221, 1997-09-29,18317
36521,CFT-2816, 1998-05-23,29927
594347,LHK-9216, 2015-12-09,55166
95124,EBS-8623, 1976-07-12,20182
10193,GZT-0085, 2007-01-17,38230
559669,ROY-8562, 1991-02-14,5648
831685,LEB-4491, 1995-01-09,59929
386625,BTD-7420, 2012-02-29,86884
542261,GKQ-6903, 2004-05-03,13858
392697,WPQ-4108, 2014-08-19,30054
603828,MVA-2885, 2001-12-27,26535
817463,RZW-9369, 2006-04-29,3556
405005,HLL-5475, 2004-03-22,85678
657100,GBK-6039, 1978-10-19,82307
26142,NMZ-5316, 1989-07-10,19
732115,FYM-4912, 1993-05-20,31463
796706,ERW-4552, 1974-05-10,35057
597986,WUL-0365, 1985-04-27,94181
988561,FYA-0125, 1999-01-18,69995
267568,JCW-9187, 1996-11-04,5613
604907,AQN-1746, 2010-10-18,59437
374268,EBN-6177, 2005-08-12,28096
170026,OMG-2407, 2016-10-22,87252
646780,CJN-6453, 2006-04-01,1990
46312,RYS-6470, 1987-10-12,97133
773832,IJI-0332, 2015-11-04,70071
599602,SPY-0808, 1997-06-22,88256
183865,ZGW-6137, 1995-04-14,35305
851190,YOV-8029, 2012-11-21,4204
116457,KXQ-4853, 1976-10-12,34883
663835,FQB-4437, 1996-03-14,8376
36825,EDP-5386, 2011-07-29,66250
614827,FEW-4447, 1988-11-26,96737
212434,NGV-7756, 1989-01-07,73976
413282,LUB-4941, 2014-08-20,61904
258930,HUQ-9378, 1981-06-27,85335
504671,BCR-4727, 2021-12-15,96372
267300,QJE-6830, 2007-06-06,41114
613819,VCZ-9910, 1993-10-03,80208
225258,AWI-2540, 1986-05-13,63527
166556,BXY-9153, 2005-06-24,45720
767066,DMX-0154, 2001-05-23,72313
937024,FBU-6021, 2003-12-19,59705
510257,CLF-1028, 1990-11-17,78803
252533,RJL-0481, 1996-03-08,88907
961789,LYD-3499, 1981-05-16,65762
732385,IRP-2769, 1986-02-23,80591
681599,YIR-3187, 2021-01-18,60947
818122,RQJ-9149, 1983-07-18,94224
695172,ZKF-0736, 1997-02-01,67742
979075,VAB-3792, 1976-12-27,26700
319600,JVB-2400, 1995-12-15,21319
902248,FAJ-1748, 1996-08-30,51258
154839,QIT-6334, 1987-05-09,20036
777284,FNL-5114, 1972-10-26,89416
604367,KMT-0808, 2013-04-09,95078
224067,MVT-6672, 2012-10-15,62831
216059,RHG-7515, 1972-12-02,38884
322253,UHO-6463, 2000-01-03,3787
818060,VUA-1915, 2016-11-13,23456
667697,XYX-1998, 2015-09-25,40904
317078,GHW-3240, 1986-06-04,37315
225100,WMC-9420, 1980-07-20,7939
916822,WZG-7006, 2012-08-07,81961
283616,NWS-4231, 2008-12-29,18478
472302,ZUF-4278, 2017-03-14,73337
563976,OOQ-5980, 1984-01-08,37793
307228,CBV-2818, 1970-09-03,56904
387428,ZUJ-7378, 2008-08-13,83521
171469,JDW-7083, 2003-12-15,86752
442508,DRY-9856, 2000-09-20,69283
840531,QUW-8877, 2018-09-29,89769
157641,ESM-8577, 1987-05-07,16996
715103,LHB-8550, 1991-01-22,14987
316844,AFY-0621, 2019-02-02,71484
746924,CGW-3205, 1988-01-25,62398
849881,MTB-0961, 1982-05-05,74151
746622,YYV-0968, 1990-05-07,32641
625346,PVZ-2252, 2016-03-19,71918
344347,UHY-0032, 1977-09-06,19410
457833,LZD-7180, 1982-05-08,9845
998557,KFQ-7222, 1978-09-14,84235
965672,EBN-5945, 2021-11-05,50557
612860,SKW-1835, 2000-08-14,57328
46279,JKW-5887, 1971-02-19,61612
139026,KZS-7398, 1971-02-04,6041
288281,LZC-1046, 1994-12-03,9571
879200,RKZ-9121, 1996-07-12,37804
314337,WZR-9990, 1971-06-23,15858
385470,GNO-7761, 2000-03-01,27191
131909,OMS-9528, 1999-07-23,67001
985589,VWU-6855, 1992-12-06,82880
789360,XRT-0838, 2020-06-30,96790
226819,ANM-0125, 2004-09-08,62738
862773,SWB-1680, 2003-08-19,66479
449227,OKB-7085, 1999-08-20,6219
346457,TBO-4472, 1995-04-05,650
751927,JPH-7436, 2007-12-23,256
472945,JWZ-3020, 2007-10-24,72407
885980,PWX-0532, 2020-12-05,8939
103857,VZB-0394, 1975-11-29,58803
279780,WDN-1421, 1970-02-28,90939
470672,PJT-9287, 2018-11-02,41181
257289,FGM-0273, 2022-06-29,69292
950580,HIL-9338, 1976-02-24,42800
713923,DYO-5684, 1974-03-08,93833
337416,UEV-1351, 2003-07-21,22835
420785,MPW-4428, 1999-03-18,49759
909742,IJL-0745, 1998-06-15,82758
260691,XCA-2695, 2018-08-24,14939
170813,EDL-0460, 1984-06-14,35363
960888,WGU-2468, 1999-04-23,70617
592962,FQU-6728, 2005-09-15,64968
719926,WJL-0939, 2000-03-01,86616
342141,PLW-8148, 1980-08-14,84176
711302,CBM-3509, 1998-04-06,69761
781181,BVS-1306, 1996-05-22,40122
590497,YMO-2730, 1982-03-07,21773
459719,JHE-9984, 1988-12-26,55669
25977,BRI-4309, 1980-10-12,76699
20436,SMN-5652, 2021-05-03,670
342800,CAT-7446, 2005-07-30,13692
470057,CTV-8351, 1975-03-10,36058
466709,YAP-6975, 1974-12-13,22419
694007,GLP-4521, 2021-12-30,83913
958039,FXO-0025, 1996-04-25,65886
254351,WGV-6882, 1981-02-26,85734
531366,GOX-8433, 1989-06-06,86813
779503,FHW-4457, 1993-05-17,34817
668549,MII-7924, 1970-07-23,29169
556716,LWN-7994, 2003-03-17,2427
25162,TOM-3316, 2021-01-10,9390
960041,TCY-2046, 1995-05-28,5582
984612,WUD-3230, 2002-05-31,77277
609628,DSP-1541, 2013-03-07,68806
740654,KBQ-0291, 2014-07-08,14385
163702,EQX-8601, 1991-09-02,99788
400756,EUP-9708, 2010-06-24,61461
10227,TSA-8989, 2010-08-13,6102
16834,NKH-2690, 1992-07-16,63201
293950,GQQ-3019, 2012-09-01,70420
445754,RHM-1678, 1996-02-14,70133
59946,ABF-1663, 1992-05-07,83571
218460,LRR-8420, 1973-06-27,71495
327951,TME-0192, 1970-05-15,23012
162280,EVK-7971, 2020-06-13,23271
927622,FAX-4939, 2012-05-28,51745
945705,CWF-7549, 2017-02-15,38326
833777,WMD-2345, 1998-08-06,93293
238607,QAU-9675, 1995-09-16,76001
109134,IZV-8817, 1974-05-01,57613
362884,VXW-7975, 1989-10-21,38353
449112,ESR-9027, 1970-07-31,64860
961682,TZT-0186, 2000-11-18,42062
968915,QWQ-3112, 2005-06-21,45038
605939,FJC-7348, 1992-12-30,45730
619725,KCT-5094, 2009-09-20,93602
683954,BYX-5244, 1974-04-26,30556
898850,VNN-9525, 2020-10-08,37323
686570,SPO-7608, 1979-04-10,90786
872831,CHJ-8066, 1977-07-22,21463
422902,ECJ-3566, 2001-04-15,22506
613672,TDQ-6741, 1990-11-08,39310
461717,RUZ-9400, 1971-11-22,17573
528868,RQR-6699, 1995-10-05,49368
660857,DHR-3486, 2015-06-06,94081
832042,RYY-8721, 2018-09-23,66988
847597,LUX-1167, 1986-02-06,80541
741912,CAK-2396, 1999-10-28,89644
547065,GNE-1903, 2017-07-18,17765
292436,ZNY-5749, 2001-07-14,75396
749662,HJP-8619, 2012-07-24,70285
855235,OTN-0585, 2002-01-01,59079
676114,AXD-9037, 1998-06-24,75692
154458,ASR-1431, 1994-08-24,59951
193829,TIO-8677, 2003-07-10,72331
124996,HOM-6070, 2006-10-01,34319
64055,SRQ-1034, 2014-10-24,1061
285591,QNK-0292, 2009-07-28,19513
88812,KAV-2623, 2016-03-27,79419
563572,MPQ-5776, 2016-12-21,65338
699604,NHF-1048, 2000-12-07,30536
16452,HVE-4865, 2009-02-15,39798
591330,YRR-4025, 1994-07-03,67629
247047,JEI-8001, 1972-08-19,38283
571403,OUY-2513, 1996-03-31,99907
992304,AKW-4470, 2017-05-19,26639
947427,TEL-6964, 2005-10-30,69351
21971,PQK-9278, 2011-08-03,86784
530272,PQB-1627, 1989-02-26,92151
220233,KFB-1780, 2005-03-30,99725
680452,WCB-1883, 2017-08-08,19537
134224,ZVQ-5167, 1986-06-02,41741
75890,HJL-7082, 1995-06-15,67389
409083,XUV-6812, 2019-04-02,59827
528489,IAJ-4835, 1994-05-29,24082
756057,JIT-0540, 1971-01-28,43245
976468,ZTS-8250, 1992-02-07,9601
511127,YJB-7092, 1997-05-18,23818
139173,UHG-2029, 2003-02-14,18877
508468,UGO-8743, 2019-10-10,78546
261580,EOR-1997, 1999-12-14,89470
921636,RQJ-2988, 2014-03-07,84301
599405,FEB-8537, 2002-05-15,9306
409657,YUM-7992, 1973-09-23,31306
263127,RYD-0560, 2017-12-27,68075
726253,YZT-1759, 2005-07-03,45604
943997,TSM-3924, 2017-05-04,43693
675804,CZT-1208, 1995-07-05,10763
468601,KMW-3131, 1975-02-21,44228
824206,RWV-2105, 2009-06-09,59006
724231,EOF-7409, 1997-06-20,89143
220446,GKH-9274, 1987-01-04,88956
908099,ALW-9952, 1984-03-11,59500
188549,NEJ-5928, 1974-04-19,7720
352970,GHV-2070, 1984-02-19,32812
71025,SFK-7179, 2003-05-28,1511
661746,VDU-6654, 1985-09-28,32205
749031,IKO-3714, 2019-10-21,95127
209388,EAZ-8781, 2002-01-10,26872
522416,LUT-6288, 1977-05-31,29622
604438,PZY-5053, 1973-06-02,79207
57190,NXU-6536, 2017-11-29,84347
519422,GVA-7159, 1996-02-15,49122
938852,ISR-6091, 1974-03-04,26630
213500,ALN-5606, 1976-06-07,10275
911801,XDY-9723, 1972-05-23,41135
196150,NCO-5464, 2006-11-24,65638
4693,ALK-5792, 2015-12-16,58143
378583,PIF-0897, 2008-09-26,52352
626870,ODX-4195, 1992-03-03,64089
583201,KXW-5229, 2008-11-16,70606
143073,BJL-6473, 1987-02-23,20034
233080,DVQ-4550, 1988-08-25,64579
461296,YAD-0518, 1982-02-08,88022
666927,ADV-6179, 2009-08-19,37818
638287,NLT-0043, 2007-08-12,96313
531884,BJV-5103, 1975-12-01,62541
347340,PTQ-5757, 2016-12-25,3426
196858,LHE-0952, 1986-03-30,93167
256946,KEY-6591, 1984-04-27,77637
769183,KHP-8164, 1994-12-05,12498
550420,YAZ-7846, 2000-02-19,29960
85731,KXQ-5197, 1987-01-12,77611
250886,GVS-1633, 1983-01-26,57099
870455,CTY-0960, 1994-04-25,93430
89744,UQW-5320, 2005-08-05,12692
443243,WDP-9884, 2013-11-13,50093
78684,MYG-1199, 2009-09-16,60477
703851,GOT-1631, 1994-01-04,94794
929143,QFX-6978, 1971-04-25,89282
25298,SGI-7657, 1989-03-06,96060
820995,ZGI-8151, 1980-12-01,61891
648028,ZEG-5385, 1991-09-23,63238
310845,XLY-1151, 1988-09-15,78632
919588,OCG-3579, 2021-10-22,21270
124821,OFV-8391, 2011-03-05,63531
616428,RLA-4285, 1981-01-17,84730
166422,ZXK-0400, 1994-01-16,60891
26791,CPZ-9641, 1975-03-22,61563
361082,VNQ-8922, 2007-09-01,59743
445844,QEH-9178, 1972-01-04,63486
556475,WRA-1406, 1981-07-26,62991
25569,TCK-3451, 2003-10-13,15085
18645,BIW-3415, 2010-08-17,71976
348599,VBH-3365, 1972-04-13,17985
429490,ZGJ-7984, 1987-09-13,76955
31577,WKY-0674, 1980-12-24,94739
730511,TGS-9931, 2017-01-26,74090
581616,CGN-9053, 2020-12-15,83929
360991,ATY-3760, 2003-03-15,25779
957708,JQM-3587, 2006-12-19,4477
139486,ZUE-4484, 2008-04-21,50058
332470,HKB-5002, 1984-07-05,38818
268004,YHF-2568, 1999-06-17,96018
153750,WGM-8886, 2011-12-24,56044
13306,DNT-6605, 2004-06-14,20977
956046,GIU-3424, 2001-07-07,77258
138330,IOV-7702, 2019-12-20,48354
443053,FJN-5069, 1975-02-12,85873
82987,IPB-7311, 1973-09-01,88866
142100,AZA-1834, 1974-01-11,93161
72633,JFQ-8385, 1999-06-18,13171
131968,INZ-9027, 2005-12-18,84197
34323,KEV-8521, 2018-04-09,25052
180280,EXA-2475, 1975-03-01,90964
50286,IEP-4278, 1984-06-15,84749
935384,LPU-3718, 1976-04-16,87196
237439,IDL-3145, 1982-01-04,30086
313248,QOB-0659, 1987-08-16,61219
537918,XPR-9821, 2021-08-30,40009
391477,FDV-3108, 1980-01-13,94920
956656,KEM-4464, 1974-01-29,11307
516605,GSP-8557, 1990-03-14,42655
628095,TPQ-1237, 2016-07-14,47179
856634,MOT-7413, 1981-09-02,23978
593371,TVA-1748, 1970-10-07,91141
223108,NIL-0097, 1971-01-15,98845
740543,OUZ-9824, 2010-11-03,41300
253152,LZU-8838, 1999-08-12,92040
236146,YTN-6817, 1992-09-05,53887
595596,QZZ-4355, 2021-07-21,46450
88099,ZQK-9646, 2018-06-26,75863
542191,YYF-4158, 2004-04-17,81572
93330,FGD-5757, 1975-03-07,14397
794820,WUS-4248, 2013-03-29,4416
193952,TAT-7497, 1996-07-10,50881
313649,NKK-9464, 2001-07-22,63776
284670,OLJ-7326, 2004-04-17,51574
724928,IIA-9990, 2007-10-20,86809
913404,DOQ-8707, 2000-04-06,751
269122,XXX-4684, 2005-06-25,29878
134389,MSY-0960, 1976-01-24,71204
864448,ANE-6857, 2013-12-22,36616
279287,AVE-7811, 1971-02-09,97508
63624,RRQ-5370, 2008-01-11,66526
991181,TCV-6193, 2017-04-02,99561
608399,VEQ-7084, 1986-03-20,81922
572056,BFR-6246, 2002-05-21,86941
472472,YXX-2216, 2013-02-16,44133
256236,EKT-2899, 1983-09-29,49832
401887,ZLB-7660, 1972-08-30,88908
540635,ELF-5841, 1973-10-08,8844
691900,QDS-4180, 2018-04-16,48
436428,NOG-0617, 2010-01-22,71776
181010,GRD-4735, 2017-04-03,10069
633936,QFF-8501, 1993-10-01,94011
649402,BLH-4258, 1991-06-05,17506
670481,AAN-2711, 2020-06-19,80975
682987,TDI-6541, 2004-03-01,11254
230432,BEC-0661, 1992-04-24,9577
450461,IHS-7537, 1986-11-04,24742
14097,ONQ-1109, 2006-06-14,98650
818416,UEG-0795, 1984-07-12,88583
908948,SOR-7752, 1992-10-18,56062
957724,FBA-7748, 1971-02-27,91440
528849,WWW-8209, 1977-08-01,25489
372171,EGC-6502, 1976-06-28,14244
934095,RLL-5691, 1986-04-04,37586
655681,AFR-8643, 2010-01-14,24985
944988,ZIW-6132, 2015-05-18,75922
600447,BGR-3061, 1990-09-20,46321
926815,GKD-2097, 1992-04-26,22436
819703,SJE-1846, 1998-03-21,1586
332196,SKN-3314, 1989-01-02,78778
287503,IIO-8074, 2006-08-06,59485
159468,AVN-7120, 1987-02-24,78339
14691,CQR-9332, 2021-09-29,92408
360962,TBF-0180, 1982-03-29,18169
74978,UUL-8612, 2009-09-03,6208
914915,TGC-1965, 1977-12-09,6488
858332,VUF-4264, 1981-06-23,65124
301761,TNI-3899, 2009-03-25,4704
332951,OCN-3695, 2020-04-14,52214
260410,UZX-7261, 1993-09-18,43464
42366,JII-1168, 1976-12-20,33489
887214,MJJ-1949, 1975-12-12,7987
583144,VWF-9953, 1995-01-18,94400
255809,WWS-9683, 2015-12-09,91748
615788,FDV-6365, 1992-09-30,33209
455541,RFL-1242, 1999-12-03,43710
781918,HIQ-2803, 2020-07-29,61758
580950,FDW-7494, 2013-07-07,84530
365839,QSA-0041, 2010-01-31,33912
342561,ALK-0291, 2018-06-24,66505
130292,KMB-1302, 2013-02-28,31291
180723,XFR-2299, 1982-08-03,98717
901263,BWS-4129, 2021-07-24,89890
57193,MDH-1951, 2009-02-21,46950
54781,GMK-4030, 1989-09-16,80807
100153,JTX-6274, 1985-04-01,98219
248880,LXS-8122, 2021-03-06,53465
664315,ALA-9393, 2005-07-22,88960
804087,URM-6450, 1977-05-05,52816
310953,KZG-7849, 1999-12-26,10261
139613,AYL-7008, 1996-06-16,69080
956452,JSM-6233, 2007-01-16,75690
278914,VOP-2695, 1992-05-02,3421
710872,FWX-2219, 2016-05-20,83823
944946,GMY-4798, 2006-12-01,40861
111515,CZM-6668, 2010-02-09,23073
179065,QGI-1373, 1993-03-15,65137
912906,FFG-4667, 1981-09-18,71161
403147,SZE-3488, 2003-11-07,13479
401875,GMX-3952, 2005-10-27,91634
986457,HJB-8214, 2016-08-05,33356
847210,APU-7730, 2021-08-29,26738
918584,LAT-6301, 1970-07-24,11820
823301,IMX-7480, 1976-05-21,65510
851894,YJY-9504, 2009-09-11,25292
878179,YWM-8664, 1976-07-02,30105
843093,ATQ-8249, 2008-05-15,86413
51425,LAU-0471, 1996-02-24,6678
569843,XVD-8048, 1984-05-04,10434
636947,BML-1642, 2007-11-24,84972
141077,CGT-7075, 2012-08-04,23258
690181,RBR-6321, 1984-02-02,96686
